id_caso	codigo_dane_municipio	municipio	departamento	agno	mes	dia	id_persona	sexo	etnia	ocupacion	calidad_victima	tipo_poblacion	militante_politico	grupo_armado	descripcion_grupo_armado	situacion_victima	edad
363944	52233	CUMBITARA	NARIÑO	2000	02	04	405378	Mujer		Sin Informacion	Civil					Desconocida	7 a 12
363945	05376	LA CEJA	ANTIOQUIA	2000	02	04	405379	Mujer		Sin Informacion	Civil					Desconocida	29 a 39
363946	86865	VALLE DEL GUAMUEZ	PUTUMAYO	2000	02	05	405380	Mujer		Sin Informacion	Civil					Desconocida	7 a 12
363947	13244	EL CARMEN DE BOLIVAR	BOLIVAR	2000	02	05	405381	Mujer		Sin Informacion	Civil					Desconocida	18 a 28
363948	86568	PUERTO ASIS	PUTUMAYO	2000	02	06	405382	Mujer		Sin Informacion	Civil					Desconocida	13 a 17
363950	05045	APARTADO	ANTIOQUIA	2000	02	08	405384	Mujer		Sin Informacion	Civil					Desconocida	13 a 17
363951	44430	MAICAO	LA GUAJIRA	2000	02	08	405385	Mujer		Sin Informacion	Civil					Desconocida	40 a 59
363952	05055	ARGELIA	ANTIOQUIA	2000	02	08	405386	Mujer		Sin Informacion	Civil					Desconocida	18 a 28
363953	05686	SANTA ROSA DE OSOS	ANTIOQUIA	2000	02	09	405387	Mujer		Sin Informacion	Civil					Desconocida	18 a 28
363954	05893	YONDO	ANTIOQUIA	2000	02	09	405388	Hombre		Trabajador de Finca	Civil					Muerta	29 a 39
363954	05893	YONDO	ANTIOQUIA	2000	02	09	405389	Hombre		Trabajador de Finca	Civil					Muerta	
363956	85139	MANI	CASANARE	2000	02	10	405390	Mujer		Sin Informacion	Civil					Desconocida	18 a 28
363957	05055	ARGELIA	ANTIOQUIA	2000	02	10	405391	Mujer		Sin Informacion	Civil					Desconocida	7 a 12
363958	70233	EL ROBLE	SUCRE	2000	02	10	405392	Mujer		Sin Informacion	Civil					Desconocida	18 a 28
363959	47170	CHIVOLO	MAGDALENA	2000	02	10	405393	Mujer		Sin Informacion	Civil					Desconocida	13 a 17
363960	44650	SAN JUAN DEL CESAR	LA GUAJIRA	2000	02	11	405394	Mujer		Sin Informacion	Civil					Desconocida	18 a 28
363961	20013	AGUSTIN CODAZZI	CESAR	2000	02	12	405395	Mujer		Sin Informacion	Civil					Desconocida	29 a 39
363962	13442	MARIA LA BAJA	BOLIVAR	2000	02	12	405396	Mujer		Sin Informacion	Civil					Desconocida	13 a 17
363963	47001	SANTA MARTA	MAGDALENA	2000	02	12	405397	Mujer		Sin Informacion	Civil					Desconocida	18 a 28
363965	13140	CALAMAR	BOLIVAR	2000	02	13	405399	Mujer		Sin Informacion	Civil					Desconocida	18 a 28
363966	47053	ARACATACA	MAGDALENA	2000	02	14	405400	Mujer		Sin Informacion	Civil					Desconocida	29 a 39
363967	13244	EL CARMEN DE BOLIVAR	BOLIVAR	2000	02	14	405401	Mujer		Sin Informacion	Civil					Desconocida	40 a 59
363968	23675	SAN BERNARDO DEL VIENTO	CORDOBA	2000	02	15	405402	Mujer		Sin Informacion	Civil					Desconocida	13 a 17
363969	05107	BRICEÑO	ANTIOQUIA	2000	02	15	405403	Mujer		Sin Informacion	Civil					Desconocida	29 a 39
363970	86865	VALLE DEL GUAMUEZ	PUTUMAYO	2000	02	15	405404	Mujer		Sin Informacion	Civil					Desconocida	18 a 28
363971	13810	TIQUISIO	BOLIVAR	2000	02	15	405405	Mujer		Sin Informacion	Civil					Desconocida	18 a 28
363972	05313	GRANADA	ANTIOQUIA	2000	02	15	405406	Mujer		Sin Informacion	Civil					Desconocida	18 a 28
363973	47053	ARACATACA	MAGDALENA	2000	02	15	405407	Mujer		Sin Informacion	Civil					Desconocida	18 a 28
363974	70508	OVEJAS	SUCRE	2000	02	16	405408	Mujer		Sin Informacion	Civil					Desconocida	18 a 28
363975	15572	PUERTO BOYACA	BOYACA	2000	02	16	405409	Mujer		Sin Informacion	Civil					Desconocida	7 a 12
363976	13244	EL CARMEN DE BOLIVAR	BOLIVAR	2000	02	17	405410	Mujer		Sin Informacion	Civil					Desconocida	18 a 28
363977	47555	PLATO	MAGDALENA	2000	02	17	405411	Mujer		Sin Informacion	Civil					Desconocida	40 a 59
363978	00000	SIN INFORMACION	SIN INFORMACION	2000	02	18	405412	Mujer		Sin Informacion	Civil					Desconocida	7 a 12
363979	73001	IBAGUE	TOLIMA	2000	02	18	405413	Mujer		Sin Informacion	Civil					Desconocida	7 a 12
363980	47001	SANTA MARTA	MAGDALENA	2000	02	19	405414	Mujer	Afrocolombiano	Sin Informacion	Civil					Desconocida	18 a 28
363981	47001	SANTA MARTA	MAGDALENA	2000	02	19	405415	Mujer	Afrocolombiano	Sin Informacion	Civil					Desconocida	18 a 28
363982	47001	SANTA MARTA	MAGDALENA	2000	02	19	405416	Mujer	Afrocolombiano	Sin Informacion	Civil					Desconocida	29 a 39
363983	47001	SANTA MARTA	MAGDALENA	2000	02	19	405417	Mujer		Sin Informacion	Civil					Desconocida	18 a 28
363984	47001	SANTA MARTA	MAGDALENA	2000	02	19	405418	Mujer		Sin Informacion	Civil					Desconocida	18 a 28
363985	47001	SANTA MARTA	MAGDALENA	2000	02	19	405419	Mujer	Afrocolombiano	Sin Informacion	Civil					Desconocida	29 a 39
363986	47001	SANTA MARTA	MAGDALENA	2000	02	19	405420	Mujer		Sin Informacion	Civil					Desconocida	13 a 17
363987	47001	SANTA MARTA	MAGDALENA	2000	02	19	405421	Mujer	Afrocolombiano	Sin Informacion	Civil					Desconocida	18 a 28
363988	47001	SANTA MARTA	MAGDALENA	2000	02	19	405422	Mujer	Afrocolombiano	Sin Informacion	Civil					Desconocida	29 a 39
363989	47001	SANTA MARTA	MAGDALENA	2000	02	19	405423	Mujer	Afrocolombiano	Sin Informacion	Civil					Desconocida	18 a 28
363990	47001	SANTA MARTA	MAGDALENA	2000	02	19	405424	Mujer	Afrocolombiano	Sin Informacion	Civil					Desconocida	18 a 28
363991	47001	SANTA MARTA	MAGDALENA	2000	02	19	405425	Mujer		Sin Informacion	Civil					Desconocida	18 a 28
363992	47001	SANTA MARTA	MAGDALENA	2000	02	19	405426	Mujer		Sin Informacion	Civil					Desconocida	13 a 17
363993	47001	SANTA MARTA	MAGDALENA	2000	02	19	405427	Mujer		Sin Informacion	Civil					Desconocida	29 a 39
363994	47001	SANTA MARTA	MAGDALENA	2000	02	19	405428	Mujer		Sin Informacion	Civil					Desconocida	13 a 17
363995	47001	SANTA MARTA	MAGDALENA	2000	02	19	405429	Mujer		Sin Informacion	Civil					Desconocida	29 a 39
363996	47001	SANTA MARTA	MAGDALENA	2000	02	19	405430	Mujer		Sin Informacion	Civil					Desconocida	13 a 17
363997	70508	OVEJAS	SUCRE	2000	02	19	405431	Mujer		Sin Informacion	Civil					Desconocida	29 a 39
363998	47001	SANTA MARTA	MAGDALENA	2000	02	19	405432	Mujer		Sin Informacion	Civil					Desconocida	29 a 39
363999	47001	SANTA MARTA	MAGDALENA	2000	02	19	405433	Mujer		Sin Informacion	Civil					Desconocida	40 a 59
364000	47001	SANTA MARTA	MAGDALENA	2000	02	19	405434	Mujer		Sin Informacion	Civil					Desconocida	29 a 39
364001	47001	SANTA MARTA	MAGDALENA	2000	02	19	405435	Mujer		Sin Informacion	Civil					Desconocida	18 a 28
364002	47053	ARACATACA	MAGDALENA	2000	02	19	405436	Mujer		Sin Informacion	Civil					Desconocida	29 a 39
364003	47001	SANTA MARTA	MAGDALENA	2000	02	19	405437	Mujer		Sin Informacion	Civil					Desconocida	13 a 17
364004	47001	SANTA MARTA	MAGDALENA	2000	02	19	405438	Mujer		Sin Informacion	Civil					Desconocida	29 a 39
364005	47001	SANTA MARTA	MAGDALENA	2000	02	19	405439	Mujer	Afrocolombiano	Sin Informacion	Civil					Desconocida	7 a 12
364006	47001	SANTA MARTA	MAGDALENA	2000	02	19	405440	Mujer		Sin Informacion	Civil					Desconocida	18 a 28
364007	47001	SANTA MARTA	MAGDALENA	2000	02	19	405441	Mujer		Sin Informacion	Civil					Desconocida	7 a 12
364008	47001	SANTA MARTA	MAGDALENA	2000	02	19	405442	Mujer		Sin Informacion	Civil					Desconocida	18 a 28
364009	47001	SANTA MARTA	MAGDALENA	2000	02	19	405443	Mujer	Afrocolombiano	Sin Informacion	Civil					Desconocida	18 a 28
364010	47001	SANTA MARTA	MAGDALENA	2000	02	19	405444	Mujer		Sin Informacion	Civil					Desconocida	13 a 17
364011	47001	SANTA MARTA	MAGDALENA	2000	02	19	405445	Mujer		Sin Informacion	Civil					Desconocida	18 a 28
364012	47001	SANTA MARTA	MAGDALENA	2000	02	19	405446	Mujer		Sin Informacion	Civil					Desconocida	40 a 59
364013	47001	SANTA MARTA	MAGDALENA	2000	02	19	405447	Mujer		Sin Informacion	Civil					Desconocida	18 a 28
364014	47001	SANTA MARTA	MAGDALENA	2000	02	19	405448	Mujer		Sin Informacion	Civil					Desconocida	13 a 17
364015	54498	OCAÑA	NORTE DE SANTANDER	2000	02	19	405449	Mujer		Sin Informacion	Civil					Viva	
364016	05736	SEGOVIA	ANTIOQUIA	2000	02	20	405450	Mujer		Sin Informacion	Civil					Desconocida	7 a 12
364017	86865	VALLE DEL GUAMUEZ	PUTUMAYO	2000	02	20	405451	Mujer	Afrocolombiano	Sin Informacion	Civil					Desconocida	18 a 28
364018	47001	SANTA MARTA	MAGDALENA	2000	02	20	405452	Mujer		Sin Informacion	Civil					Desconocida	13 a 17
364019	47001	SANTA MARTA	MAGDALENA	2000	02	20	405453	Hombre		Sin Informacion	Civil					Desconocida	18 a 28
364020	47001	SANTA MARTA	MAGDALENA	2000	02	20	405454	Mujer		Sin Informacion	Civil					Desconocida	13 a 17
364021	47980	ZONA BANANERA	MAGDALENA	2000	02	20	405455	Mujer		Sin Informacion	Civil					Desconocida	7 a 12
364022	54001	CUCUTA	NORTE DE SANTANDER	2000	02	21	405456	Mujer		Sin Informacion	Civil					Desconocida	0 a 6
364023	13442	MARIA LA BAJA	BOLIVAR	2000	02	21	405457	Mujer		Sin Informacion	Civil					Desconocida	29 a 39
364024	23675	SAN BERNARDO DEL VIENTO	CORDOBA	2000	02	22	405458	Mujer		Sin Informacion	Civil					Desconocida	13 a 17
364025	18094	BELEN DE LOS ANDAQUIES	CAQUETA	2000	02	23	405459	Mujer		Sin Informacion	Civil					Desconocida	13 a 17
364026	05310	GOMEZ PLATA	ANTIOQUIA	2000	02	23	405460	Mujer		Sin Informacion	Civil					Desconocida	18 a 28
364027	05652	SAN FRANCISCO	ANTIOQUIA	2000	02	23	405461	Mujer		Sin Informacion	Civil					Desconocida	7 a 12
364028	41298	GARZON	HUILA	2000	02	24	442841	Mujer		Sin Informacion	Civil					Viva	
364029	05585	PUERTO NARE	ANTIOQUIA	2000	02	25	405463	Mujer		Sin Informacion	Civil					Desconocida	7 a 12
364030	13442	MARIA LA BAJA	BOLIVAR	2000	02	25	405464	Mujer		Sin Informacion	Civil					Desconocida	18 a 28
364031	50350	LA MACARENA	META	2000	02	26	405465	Mujer		Sin Informacion	Civil					Desconocida	29 a 39
364032	86865	VALLE DEL GUAMUEZ	PUTUMAYO	2000	02	26	405466	Mujer		Sin Informacion	Civil					Desconocida	29 a 39
364033	47001	SANTA MARTA	MAGDALENA	2000	02	26	405467	Mujer		Sin Informacion	Civil					Desconocida	18 a 28
364034	50350	LA MACARENA	META	2000	02	26	405468	Mujer		Sin Informacion	Civil					Desconocida	18 a 28
364035	47555	PLATO	MAGDALENA	2000	02	27	405469	Mujer		Sin Informacion	Civil					Desconocida	29 a 39
364036	13244	EL CARMEN DE BOLIVAR	BOLIVAR	2000	02	28	405470	Mujer		Sin Informacion	Civil					Desconocida	40 a 59
364037	47555	PLATO	MAGDALENA	2000	03	01	405471	Mujer		Sin Informacion	Civil					Desconocida	29 a 39
364038	44090	DIBULLA	LA GUAJIRA	2000	03	01	405472	Mujer		Sin Informacion	Civil					Desconocida	40 a 59
364039	05001	MEDELLIN	ANTIOQUIA	2000	03	01	405473	Mujer		Sin Informacion	Civil					Desconocida	0 a 6
364040	54810	TIBU	NORTE DE SANTANDER	2000	03	01	405474	Mujer		Sin Informacion	Civil					Desconocida	18 a 28
364041	68689	SAN VICENTE DE CHUCURI	SANTANDER	2000	03	01	405475	Mujer		Sin Informacion	Civil					Desconocida	13 a 17
364042	50568	PUERTO GAITAN	META	2000	03	01	405476	Mujer		Sin Informacion	Civil					Desconocida	18 a 28
364043	05209	CONCORDIA	ANTIOQUIA	2000	03	01	405477	Mujer		Sin Informacion	Civil					Desconocida	29 a 39
364044	76834	TULUA	VALLE DEL CAUCA	2000	03	01	405478	Mujer		Sin Informacion	Civil					Desconocida	13 a 17
364045	05652	SAN FRANCISCO	ANTIOQUIA	2000	03	01	405479	Mujer		Sin Informacion	Civil					Desconocida	13 a 17
364046	25885	YACOPI	CUNDINAMARCA	2000	03	01	405480	Mujer		Sin Informacion	Civil					Desconocida	13 a 17
364047	70001	SINCELEJO	SUCRE	2000	03	01	405481	Mujer		Sin Informacion	Civil					Desconocida	13 a 17
364048	86865	VALLE DEL GUAMUEZ	PUTUMAYO	2000	03	01	405482	Mujer		Sin Informacion	Civil					Desconocida	29 a 39
364049	44001	RIOHACHA	LA GUAJIRA	2000	03	01	405483	Mujer		Sin Informacion	Civil					Desconocida	29 a 39
364050	76109	BUENAVENTURA	VALLE DEL CAUCA	2000	03	01	405484	Mujer	Afrocolombiano	Sin Informacion	Civil					Desconocida	18 a 28
364051	47288	FUNDACION	MAGDALENA	2000	03	01	405485	Mujer		Sin Informacion	Civil					Desconocida	7 a 12
364052	41206	COLOMBIA	HUILA	2000	03	02	405486	Mujer		Sin Informacion	Civil					Desconocida	13 a 17
364053	18410	LA MONTAÑITA	CAQUETA	2000	03	03	405487	Mujer		Sin Informacion	Civil					Desconocida	7 a 12
364054	05361	ITUANGO	ANTIOQUIA	2000	03	03	405488	Mujer		Sin Informacion	Civil					Desconocida	7 a 12
364055	47288	FUNDACION	MAGDALENA	2000	03	03	405489	Mujer		Sin Informacion	Civil					Desconocida	18 a 28
364056	00000	SIN INFORMACION	SIN INFORMACION	2000	03	03	405490	Mujer		Sin Informacion	Civil					Desconocida	
364057	54800	TEORAMA	NORTE DE SANTANDER	2000	03	04	405491	Mujer		Sin Informacion	Civil					Desconocida	29 a 39
364058	13074	BARRANCO DE LOBA	BOLIVAR	2000	03	05	405492	Hombre		Sin Informacion	Civil					Desconocida	18 a 28
364059	05045	APARTADO	ANTIOQUIA	2000	03	05	405493	Mujer		Sin Informacion	Civil					Desconocida	7 a 12
364060	73347	HERVEO	TOLIMA	2000	03	06	405494	Mujer		Sin Informacion	Civil					Desconocida	29 a 39
364061	86865	VALLE DEL GUAMUEZ	PUTUMAYO	2000	03	06	405495	Mujer		Sin Informacion	Civil					Desconocida	29 a 39
364062	05055	ARGELIA	ANTIOQUIA	2000	03	07	405496	Mujer		Sin Informacion	Civil					Desconocida	18 a 28
364063	05088	BELLO	ANTIOQUIA	2000	03	07	405497	Mujer		Sin Informacion	Civil					Desconocida	13 a 17
364064	18247	EL DONCELLO	CAQUETA	2000	03	07	405498	Mujer		Sin Informacion	Civil					Desconocida	13 a 17
364065	47001	SANTA MARTA	MAGDALENA	2000	03	07	405499	Mujer		Sin Informacion	Civil					Desconocida	29 a 39
364066	81065	ARAUQUITA	ARAUCA	2000	03	08	405500	Mujer		Sin Informacion	Civil					Desconocida	7 a 12
364067	70823	TOLU VIEJO	SUCRE	2000	03	09	405501	Mujer		Sin Informacion	Civil					Desconocida	18 a 28
364068	05002	ABEJORRAL	ANTIOQUIA	2000	03	10	405502	Mujer		Sin Informacion	Civil					Desconocida	18 a 28
364069	76147	CARTAGO	VALLE DEL CAUCA	2000	03	10	405503	Mujer		Sin Informacion	Civil					Desconocida	29 a 39
364071	13670	SAN PABLO	BOLIVAR	2000	03	10	405505	Mujer		Sin Informacion	Civil					Desconocida	29 a 39
364072	44650	SAN JUAN DEL CESAR	LA GUAJIRA	2000	03	10	405506	Mujer		Sin Informacion	Civil					Desconocida	18 a 28
364076	13657	SAN JUAN NEPOMUCENO	BOLIVAR	2000	03	11	405510	Mujer		Sin Informacion	Civil					Desconocida	18 a 28
364077	47205	CONCORDIA	MAGDALENA	2000	03	11	405511	Mujer		Sin Informacion	Civil					Desconocida	18 a 28
364078	86568	PUERTO ASIS	PUTUMAYO	2000	03	11	405512	Mujer		Sin Informacion	Civil					Desconocida	18 a 28
364079	05055	ARGELIA	ANTIOQUIA	2000	03	12	405513	Mujer		Sin Informacion	Civil					Desconocida	18 a 28
364080	05604	REMEDIOS	ANTIOQUIA	2000	03	12	405514	Mujer		Sin Informacion	Civil					Desconocida	40 a 59
364081	05604	REMEDIOS	ANTIOQUIA	2000	03	12	405515	Mujer		Sin Informacion	Civil					Desconocida	29 a 39
364082	18860	VALPARAISO	CAQUETA	2000	03	12	405516	Mujer		Sin Informacion	Civil					Viva	18 a 28
364084	13442	MARIA LA BAJA	BOLIVAR	2000	03	13	405518	Mujer		Sin Informacion	Civil					Desconocida	29 a 39
364086	47555	PLATO	MAGDALENA	2000	03	14	405520	Mujer		Sin Informacion	Civil					Desconocida	29 a 39
364087	47555	PLATO	MAGDALENA	2000	03	14	405521	Mujer		Sin Informacion	Civil					Desconocida	29 a 39
364088	54498	OCAÑA	NORTE DE SANTANDER	2000	03	14	405522	Mujer		Sin Informacion	Civil					Desconocida	18 a 28
364089	54810	TIBU	NORTE DE SANTANDER	2000	03	15	405523	Mujer		Sin Informacion	Civil					Desconocida	18 a 28
364090	05055	ARGELIA	ANTIOQUIA	2000	03	15	405524	Mujer		Sin Informacion	Civil					Desconocida	13 a 17
364091	47570	PUEBLOVIEJO	MAGDALENA	2000	03	15	405525	Mujer		Sin Informacion	Civil					Desconocida	7 a 12
364092	54800	TEORAMA	NORTE DE SANTANDER	2000	03	15	405526	Mujer		Sin Informacion	Civil					Desconocida	29 a 39
364093	05652	SAN FRANCISCO	ANTIOQUIA	2000	03	15	405527	Mujer		Sin Informacion	Civil					Desconocida	18 a 28
364094	20383	LA GLORIA	CESAR	2000	03	15	405528	Mujer		Sin Informacion	Civil					Desconocida	18 a 28
364095	73678	SAN LUIS	TOLIMA	2000	03	15	405529	Mujer		Sin Informacion	Civil					Desconocida	13 a 17
364096	27425	MEDIO ATRATO	CHOCO	2000	03	15	405530	Mujer	Afrocolombiano	Sin Informacion	Civil					Desconocida	29 a 39
364097	05154	CAUCASIA	ANTIOQUIA	2000	03	15	405531	Mujer		Sin Informacion	Civil					Desconocida	18 a 28
364098	13657	SAN JUAN NEPOMUCENO	BOLIVAR	2000	03	16	405532	Mujer	Afrocolombiano	Sin Informacion	Civil					Desconocida	13 a 17
364099	05055	ARGELIA	ANTIOQUIA	2000	03	17	405533	Mujer		Sin Informacion	Civil					Desconocida	18 a 28
364100	47551	PIVIJAY	MAGDALENA	2000	03	17	405534	Mujer		Sin Informacion	Civil					Desconocida	29 a 39
364101	47288	FUNDACION	MAGDALENA	2000	03	18	405535	Mujer		Sin Informacion	Civil					Desconocida	13 a 17
364102	13244	EL CARMEN DE BOLIVAR	BOLIVAR	2000	03	19	405536	Mujer		Sin Informacion	Civil					Desconocida	18 a 28
364103	13549	PINILLOS	BOLIVAR	2000	03	20	405537	Mujer		Sin Informacion	Civil					Desconocida	13 a 17
364104	05652	SAN FRANCISCO	ANTIOQUIA	2000	03	20	405538	Mujer		Sin Informacion	Civil					Desconocida	40 a 59
364105	44874	VILLANUEVA	LA GUAJIRA	2000	03	20	405539	Mujer		Sin Informacion	Civil					Desconocida	29 a 39
364106	13442	MARIA LA BAJA	BOLIVAR	2000	03	20	405540	Mujer		Sin Informacion	Civil					Desconocida	13 a 17
364107	70713	SAN ONOFRE	SUCRE	2000	03	22	405541	Mujer		Sin Informacion	Civil					Desconocida	7 a 12
364108	13894	ZAMBRANO	BOLIVAR	2000	03	22	405542	Mujer		Sin Informacion	Civil					Desconocida	18 a 28
364109	52233	CUMBITARA	NARIÑO	2000	03	24	405543	Mujer		Sin Informacion	Civil					Desconocida	29 a 39
364110	13894	ZAMBRANO	BOLIVAR	2000	03	25	405544	Mujer		Sin Informacion	Civil					Desconocida	29 a 39
364111	20001	VALLEDUPAR	CESAR	2000	03	25	405545	Mujer		Sin Informacion	Civil					Desconocida	13 a 17
364112	13244	EL CARMEN DE BOLIVAR	BOLIVAR	2000	03	26	405546	Mujer		Sin Informacion	Civil					Desconocida	7 a 12
364113	70713	SAN ONOFRE	SUCRE	2000	03	26	405547	Mujer	Afrocolombiano	Sin Informacion	Civil					Desconocida	40 a 59
364114	47551	PIVIJAY	MAGDALENA	2000	03	26	405548	Mujer		Sin Informacion	Civil					Desconocida	13 a 17
364115	86865	VALLE DEL GUAMUEZ	PUTUMAYO	2000	03	27	405549	Mujer		Sin Informacion	Civil					Desconocida	13 a 17
364116	05400	LA UNION	ANTIOQUIA	2000	03	28	405550	Mujer		Sin Informacion	Civil					Desconocida	18 a 28
364117	05400	LA UNION	ANTIOQUIA	2000	03	28	405551	Mujer		Sin Informacion	Civil					Desconocida	
364118	70678	SAN BENITO ABAD	SUCRE	2000	03	28	405552	Mujer		Sin Informacion	Civil					Desconocida	18 a 28
364119	27615	RIOSUCIO	CHOCO	2000	03	28	405553	Mujer		Sin Informacion	Civil					Desconocida	
364120	19100	BOLIVAR	CAUCA	2000	04	01	405554	Mujer		Sin Informacion	Civil					Desconocida	7 a 12
364121	05001	MEDELLIN	ANTIOQUIA	2000	04	01	405555	Mujer		Sin Informacion	Civil					Desconocida	29 a 39
364122	81300	FORTUL	ARAUCA	2000	04	01	405556	Hombre		Sin Informacion	Civil					Desconocida	0 a 6
364123	13894	ZAMBRANO	BOLIVAR	2000	04	01	405557	Mujer		Sin Informacion	Civil					Desconocida	7 a 12
364124	47288	FUNDACION	MAGDALENA	2000	04	01	405558	Mujer		Sin Informacion	Civil					Desconocida	18 a 28
364125	19110	BUENOS AIRES	CAUCA	2000	04	01	405559	Mujer		Sin Informacion	Civil					Desconocida	29 a 39
364127	73283	FRESNO	TOLIMA	2000	04	01	405561	Mujer		Sin Informacion	Civil					Desconocida	13 a 17
364128	05649	SAN CARLOS	ANTIOQUIA	2000	04	01	405562	Mujer		Sin Informacion	Civil					Desconocida	13 a 17
364129	73870	VILLAHERMOSA	TOLIMA	2000	04	01	405563	Mujer		Sin Informacion	Civil					Desconocida	18 a 28
364130	13670	SAN PABLO	BOLIVAR	2000	04	01	405564	Mujer		Sin Informacion	Civil					Desconocida	29 a 39
364131	47170	CHIVOLO	MAGDALENA	2000	04	01	405565	Hombre		Sin Informacion	Civil					Desconocida	7 a 12
364133	05664	SAN PEDRO DE LOS MILAGROS	ANTIOQUIA	2000	04	02	405567	Mujer		Sin Informacion	Civil					Desconocida	13 a 17
364134	18460	MILAN	CAQUETA	2000	04	03	405568	Mujer		Sin Informacion	Civil					Desconocida	18 a 28
364135	05411	LIBORINA	ANTIOQUIA	2000	04	03	405569	Mujer		Sin Informacion	Civil					Desconocida	13 a 17
364136	13894	ZAMBRANO	BOLIVAR	2000	04	04	405570	Mujer		Sin Informacion	Civil					Desconocida	18 a 28
364138	20001	VALLEDUPAR	CESAR	2000	04	05	405572	Mujer		Sin Informacion	Civil					Desconocida	18 a 28
364139	47268	EL RETEN	MAGDALENA	2000	04	05	405573	Mujer		Sin Informacion	Civil					Desconocida	29 a 39
364140	20517	PAILITAS	CESAR	2000	04	06	405574	Mujer		Sin Informacion	Civil					Desconocida	
364141	76109	BUENAVENTURA	VALLE DEL CAUCA	2000	04	06	405575	Mujer	Afrocolombiano	Sin Informacion	Civil					Desconocida	18 a 28
364142	66440	MARSELLA	RISARALDA	2000	04	08	405576	Mujer		Sin Informacion	Civil					Desconocida	18 a 28
364143	18094	BELEN DE LOS ANDAQUIES	CAQUETA	2000	04	10	405577	Mujer		Sin Informacion	Civil					Desconocida	13 a 17
364144	18205	CURILLO	CAQUETA	2000	04	11	405578	Mujer		Sin Informacion	Civil					Desconocida	7 a 12
364145	86001	MOCOA	PUTUMAYO	2000	04	12	405579	Mujer		Sin Informacion	Civil					Desconocida	7 a 12
364146	13248	EL GUAMO	BOLIVAR	2000	04	12	405580	Mujer		Sin Informacion	Civil					Desconocida	13 a 17
364147	13442	MARIA LA BAJA	BOLIVAR	2000	04	12	405581	Mujer		Sin Informacion	Civil					Desconocida	18 a 28
364148	25438	MEDINA	CUNDINAMARCA	2000	04	13	405582	Mujer		Sin Informacion	Civil					Desconocida	18 a 28
364149	13244	EL CARMEN DE BOLIVAR	BOLIVAR	2000	04	13	405583	Mujer		Sin Informacion	Civil					Desconocida	29 a 39
364150	05541	PEÑOL	ANTIOQUIA	2000	04	14	405584	Mujer		Sin Informacion	Civil					Desconocida	13 a 17
364151	86865	VALLE DEL GUAMUEZ	PUTUMAYO	2000	04	14	405585	Mujer		Sin Informacion	Civil					Desconocida	18 a 28
364152	13001	CARTAGENA DE INDIAS	BOLIVAR	2000	04	14	405586	Mujer		Sin Informacion	Civil					Desconocida	18 a 28
364153	47980	ZONA BANANERA	MAGDALENA	2000	04	14	405587	Mujer		Sin Informacion	Civil					Desconocida	7 a 12
364154	54810	TIBU	NORTE DE SANTANDER	2000	04	15	405588	Mujer		Sin Informacion	Civil					Desconocida	7 a 12
364155	13442	MARIA LA BAJA	BOLIVAR	2000	04	15	405589	Mujer		Sin Informacion	Civil					Desconocida	18 a 28
364156	13654	SAN JACINTO	BOLIVAR	2000	04	15	405590	Mujer		Sin Informacion	Civil					Desconocida	13 a 17
